Time,utx-os-created-btc-24h
2014-11-04 00:00:00+00:00,246801
2014-11-05 00:00:00+00:00,245579
2014-11-06 00:00:00+00:00,262777
2014-11-07 00:00:00+00:00,235833
2014-11-08 00:00:00+00:00,200454
2014-11-09 00:00:00+00:00,334111
2014-11-10 00:00:00+00:00,256459
2014-11-11 00:00:00+00:00,243906
2014-11-12 00:00:00+00:00,274259
2014-11-13 00:00:00+00:00,264872
2014-11-14 00:00:00+00:00,275084
2014-11-15 00:00:00+00:00,210563
2014-11-16 00:00:00+00:00,330823
2014-11-17 00:00:00+00:00,250180
2014-11-18 00:00:00+00:00,255765
2014-11-19 00:00:00+00:00,247920
2014-11-20 00:00:00+00:00,251022
2014-11-21 00:00:00+00:00,237094
2014-11-22 00:00:00+00:00,220847
2014-11-23 00:00:00+00:00,339006
2014-11-24 00:00:00+00:00,252224
2014-11-25 00:00:00+00:00,241189
2014-11-26 00:00:00+00:00,238579
2014-11-27 00:00:00+00:00,254892
2014-11-28 00:00:00+00:00,247014
2014-11-29 00:00:00+00:00,219953
2014-11-30 00:00:00+00:00,377530
2014-12-01 00:00:00+00:00,271022
2014-12-02 00:00:00+00:00,293681
2014-12-03 00:00:00+00:00,279434
2014-12-04 00:00:00+00:00,275535
2014-12-05 00:00:00+00:00,291700
2014-12-06 00:00:00+00:00,229172
2014-12-07 00:00:00+00:00,323643
2014-12-08 00:00:00+00:00,277669
2014-12-09 00:00:00+00:00,252887
2014-12-10 00:00:00+00:00,254563
2014-12-11 00:00:00+00:00,248232
2014-12-12 00:00:00+00:00,258639
2014-12-13 00:00:00+00:00,210487
2014-12-14 00:00:00+00:00,355530
2014-12-15 00:00:00+00:00,291277
2014-12-16 00:00:00+00:00,311562
2014-12-17 00:00:00+00:00,291990
2014-12-18 00:00:00+00:00,288238
2014-12-19 00:00:00+00:00,288706
2014-12-20 00:00:00+00:00,307640
2014-12-21 00:00:00+00:00,279480
2014-12-22 00:00:00+00:00,291480
2014-12-23 00:00:00+00:00,285122
2014-12-24 00:00:00+00:00,225776
2014-12-25 00:00:00+00:00,201597
2014-12-26 00:00:00+00:00,228153
2014-12-27 00:00:00+00:00,248745
2014-12-28 00:00:00+00:00,327500
2014-12-29 00:00:00+00:00,225212
2014-12-30 00:00:00+00:00,249304
2014-12-31 00:00:00+00:00,213315
2015-01-01 00:00:00+00:00,163566
2015-01-02 00:00:00+00:00,258978
2015-01-03 00:00:00+00:00,291213
2015-01-04 00:00:00+00:00,281033
2015-01-05 00:00:00+00:00,290881
2015-01-06 00:00:00+00:00,247755
2015-01-07 00:00:00+00:00,241714
2015-01-08 00:00:00+00:00,299907
2015-01-09 00:00:00+00:00,312006
2015-01-10 00:00:00+00:00,369200
2015-01-11 00:00:00+00:00,301945
2015-01-12 00:00:00+00:00,275279
2015-01-13 00:00:00+00:00,297166
2015-01-14 00:00:00+00:00,307313
2015-01-15 00:00:00+00:00,339607
2015-01-16 00:00:00+00:00,303684
2015-01-17 00:00:00+00:00,358317
2015-01-18 00:00:00+00:00,289498
2015-01-19 00:00:00+00:00,304450
2015-01-20 00:00:00+00:00,278983
2015-01-21 00:00:00+00:00,274064
2015-01-22 00:00:00+00:00,260779
2015-01-23 00:00:00+00:00,255473
2015-01-24 00:00:00+00:00,244954
2015-01-25 00:00:00+00:00,400375
2015-01-26 00:00:00+00:00,308401
2015-01-27 00:00:00+00:00,286444
2015-01-28 00:00:00+00:00,215448
2015-01-29 00:00:00+00:00,251124
2015-01-30 00:00:00+00:00,236325
2015-01-31 00:00:00+00:00,333503
2015-02-01 00:00:00+00:00,277511
2015-02-02 00:00:00+00:00,248482
2015-02-03 00:00:00+00:00,265167
2015-02-04 00:00:00+00:00,265408
2015-02-05 00:00:00+00:00,236038
2015-02-06 00:00:00+00:00,273027
2015-02-07 00:00:00+00:00,232490
2015-02-08 00:00:00+00:00,389909
2015-02-09 00:00:00+00:00,293981
2015-02-10 00:00:00+00:00,295234
2015-02-11 00:00:00+00:00,287964
2015-02-12 00:00:00+00:00,317277
2015-02-13 00:00:00+00:00,514192
2015-02-14 00:00:00+00:00,340220
2015-02-15 00:00:00+00:00,436318
2015-02-16 00:00:00+00:00,362343
2015-02-17 00:00:00+00:00,414954
2015-02-18 00:00:00+00:00,305642
2015-02-19 00:00:00+00:00,270936
2015-02-20 00:00:00+00:00,286824
2015-02-21 00:00:00+00:00,331621
2015-02-22 00:00:00+00:00,318876
2015-02-23 00:00:00+00:00,310695
2015-02-24 00:00:00+00:00,284451
2015-02-25 00:00:00+00:00,288167
2015-02-26 00:00:00+00:00,277521
2015-02-27 00:00:00+00:00,283911
2015-02-28 00:00:00+00:00,344138
2015-03-01 00:00:00+00:00,322307
2015-03-02 00:00:00+00:00,317151
2015-03-03 00:00:00+00:00,307692
2015-03-04 00:00:00+00:00,284041
2015-03-05 00:00:00+00:00,292651
2015-03-06 00:00:00+00:00,266613
2015-03-07 00:00:00+00:00,313788
2015-03-08 00:00:00+00:00,319007
2015-03-09 00:00:00+00:00,320007
2015-03-10 00:00:00+00:00,284875
2015-03-11 00:00:00+00:00,278584
2015-03-12 00:00:00+00:00,262380
2015-03-13 00:00:00+00:00,282264
2015-03-14 00:00:00+00:00,314108
2015-03-15 00:00:00+00:00,319117
2015-03-16 00:00:00+00:00,316568
2015-03-17 00:00:00+00:00,278774
2015-03-18 00:00:00+00:00,282079
2015-03-19 00:00:00+00:00,298046
2015-03-20 00:00:00+00:00,300406
2015-03-21 00:00:00+00:00,312902
2015-03-22 00:00:00+00:00,329569
2015-03-23 00:00:00+00:00,328577
2015-03-24 00:00:00+00:00,256874
2015-03-25 00:00:00+00:00,266308
2015-03-26 00:00:00+00:00,284260
2015-03-27 00:00:00+00:00,281933
2015-03-28 00:00:00+00:00,286551
2015-03-29 00:00:00+00:00,336903
2015-03-30 00:00:00+00:00,307942
2015-03-31 00:00:00+00:00,329693
2015-04-01 00:00:00+00:00,324759
2015-04-02 00:00:00+00:00,316199
2015-04-03 00:00:00+00:00,289987
2015-04-04 00:00:00+00:00,314015
2015-04-05 00:00:00+00:00,338509
2015-04-06 00:00:00+00:00,308522
2015-04-07 00:00:00+00:00,306685
2015-04-08 00:00:00+00:00,306986
2015-04-09 00:00:00+00:00,306951
2015-04-10 00:00:00+00:00,317192
2015-04-11 00:00:00+00:00,341042
2015-04-12 00:00:00+00:00,301449
2015-04-13 00:00:00+00:00,331480
2015-04-14 00:00:00+00:00,311058
2015-04-15 00:00:00+00:00,281376
2015-04-16 00:00:00+00:00,271416
2015-04-17 00:00:00+00:00,290438
2015-04-18 00:00:00+00:00,329161
2015-04-19 00:00:00+00:00,325086
2015-04-20 00:00:00+00:00,326866
2015-04-21 00:00:00+00:00,293047
2015-04-22 00:00:00+00:00,317931
2015-04-23 00:00:00+00:00,317225
2015-04-24 00:00:00+00:00,300650
2015-04-25 00:00:00+00:00,337931
2015-04-26 00:00:00+00:00,333300
2015-04-27 00:00:00+00:00,314388
2015-04-28 00:00:00+00:00,305122
2015-04-29 00:00:00+00:00,324494
2015-04-30 00:00:00+00:00,300183
2015-05-01 00:00:00+00:00,272525
2015-05-02 00:00:00+00:00,348747
2015-05-03 00:00:00+00:00,302114
2015-05-04 00:00:00+00:00,297681
2015-05-05 00:00:00+00:00,315360
2015-05-06 00:00:00+00:00,321011
2015-05-07 00:00:00+00:00,316721
2015-05-08 00:00:00+00:00,369932
2015-05-09 00:00:00+00:00,274293
2015-05-10 00:00:00+00:00,320844
2015-05-11 00:00:00+00:00,327595
2015-05-12 00:00:00+00:00,316841
2015-05-13 00:00:00+00:00,310033
2015-05-14 00:00:00+00:00,281076
2015-05-15 00:00:00+00:00,301528
2015-05-16 00:00:00+00:00,330556
2015-05-17 00:00:00+00:00,308744
2015-05-18 00:00:00+00:00,297963
2015-05-19 00:00:00+00:00,300803
2015-05-20 00:00:00+00:00,309624
2015-05-21 00:00:00+00:00,289154
2015-05-22 00:00:00+00:00,311440
2015-05-23 00:00:00+00:00,279814
2015-05-24 00:00:00+00:00,385081
2015-05-25 00:00:00+00:00,334519
2015-05-26 00:00:00+00:00,326670
2015-05-27 00:00:00+00:00,300728
2015-05-28 00:00:00+00:00,308052
2015-05-29 00:00:00+00:00,359794
2015-05-30 00:00:00+00:00,411795
2015-05-31 00:00:00+00:00,347626
2015-06-01 00:00:00+00:00,368599
2015-06-02 00:00:00+00:00,360338
2015-06-03 00:00:00+00:00,359537
2015-06-04 00:00:00+00:00,328440
2015-06-05 00:00:00+00:00,317752
2015-06-06 00:00:00+00:00,336214
2015-06-07 00:00:00+00:00,309884
2015-06-08 00:00:00+00:00,303464
2015-06-09 00:00:00+00:00,327856
2015-06-10 00:00:00+00:00,399595
2015-06-11 00:00:00+00:00,329210
2015-06-12 00:00:00+00:00,370986
2015-06-13 00:00:00+00:00,349993
2015-06-14 00:00:00+00:00,355190
2015-06-15 00:00:00+00:00,406580
2015-06-16 00:00:00+00:00,386884
2015-06-17 00:00:00+00:00,466957
2015-06-18 00:00:00+00:00,510294
2015-06-19 00:00:00+00:00,444276
2015-06-20 00:00:00+00:00,336719
2015-06-21 00:00:00+00:00,352492
2015-06-22 00:00:00+00:00,502274
2015-06-23 00:00:00+00:00,374720
2015-06-24 00:00:00+00:00,319841
2015-06-25 00:00:00+00:00,284544
2015-06-26 00:00:00+00:00,350523
2015-06-27 00:00:00+00:00,378449
2015-06-28 00:00:00+00:00,341934
2015-06-29 00:00:00+00:00,349684
2015-06-30 00:00:00+00:00,759518
2015-07-01 00:00:00+00:00,376398
2015-07-02 00:00:00+00:00,382234
2015-07-03 00:00:00+00:00,364477
2015-07-04 00:00:00+00:00,344989
2015-07-05 00:00:00+00:00,371903
2015-07-06 00:00:00+00:00,743595
2015-07-07 00:00:00+00:00,891844
2015-07-08 00:00:00+00:00,1504764
2015-07-09 00:00:00+00:00,822374
2015-07-10 00:00:00+00:00,872550
2015-07-11 00:00:00+00:00,1444893
2015-07-12 00:00:00+00:00,1138206
2015-07-13 00:00:00+00:00,808290
2015-07-14 00:00:00+00:00,325751
2015-07-15 00:00:00+00:00,324695
2015-07-16 00:00:00+00:00,310840
2015-07-17 00:00:00+00:00,304845
2015-07-18 00:00:00+00:00,353277
2015-07-19 00:00:00+00:00,387963
2015-07-20 00:00:00+00:00,341816
2015-07-21 00:00:00+00:00,355435
2015-07-22 00:00:00+00:00,349498
2015-07-23 00:00:00+00:00,291706
2015-07-24 00:00:00+00:00,309756
2015-07-25 00:00:00+00:00,285852
2015-07-26 00:00:00+00:00,448414
2015-07-27 00:00:00+00:00,545164
2015-07-28 00:00:00+00:00,475750
2015-07-29 00:00:00+00:00,1535909
2015-07-30 00:00:00+00:00,1203632
2015-07-31 00:00:00+00:00,1621968
2015-08-01 00:00:00+00:00,1685670
2015-08-02 00:00:00+00:00,535021
2015-08-03 00:00:00+00:00,437649
2015-08-04 00:00:00+00:00,1305324
2015-08-05 00:00:00+00:00,1376332
2015-08-06 00:00:00+00:00,1501226
2015-08-07 00:00:00+00:00,552295
2015-08-08 00:00:00+00:00,326336
2015-08-09 00:00:00+00:00,315183
2015-08-10 00:00:00+00:00,346650
2015-08-11 00:00:00+00:00,317853
2015-08-12 00:00:00+00:00,332487
2015-08-13 00:00:00+00:00,327870
2015-08-14 00:00:00+00:00,318110
2015-08-15 00:00:00+00:00,310933
2015-08-16 00:00:00+00:00,322581
2015-08-17 00:00:00+00:00,325385
2015-08-18 00:00:00+00:00,343321
2015-08-19 00:00:00+00:00,331696
2015-08-20 00:00:00+00:00,323835
2015-08-21 00:00:00+00:00,328887
2015-08-22 00:00:00+00:00,356063
2015-08-23 00:00:00+00:00,335200
2015-08-24 00:00:00+00:00,356433
2015-08-25 00:00:00+00:00,345314
2015-08-26 00:00:00+00:00,335652
2015-08-27 00:00:00+00:00,334089
2015-08-28 00:00:00+00:00,346730
2015-08-29 00:00:00+00:00,344630
2015-08-30 00:00:00+00:00,345570
2015-08-31 00:00:00+00:00,365587
2015-09-01 00:00:00+00:00,364279
2015-09-02 00:00:00+00:00,2035035
2015-09-03 00:00:00+00:00,471866
2015-09-04 00:00:00+00:00,300886
2015-09-05 00:00:00+00:00,401639
2015-09-06 00:00:00+00:00,352129
2015-09-07 00:00:00+00:00,377514
2015-09-08 00:00:00+00:00,369270
2015-09-09 00:00:00+00:00,350231
2015-09-10 00:00:00+00:00,333310
2015-09-11 00:00:00+00:00,450358
2015-09-12 00:00:00+00:00,361565
2015-09-13 00:00:00+00:00,442119
2015-09-14 00:00:00+00:00,396909
2015-09-15 00:00:00+00:00,403102
2015-09-16 00:00:00+00:00,379713
2015-09-17 00:00:00+00:00,499988
2015-09-18 00:00:00+00:00,406400
2015-09-19 00:00:00+00:00,308448
2015-09-20 00:00:00+00:00,437493
2015-09-21 00:00:00+00:00,398650
2015-09-22 00:00:00+00:00,420927
2015-09-23 00:00:00+00:00,356808
2015-09-24 00:00:00+00:00,343646
2015-09-25 00:00:00+00:00,351663
2015-09-26 00:00:00+00:00,349373
2015-09-27 00:00:00+00:00,365006
2015-09-28 00:00:00+00:00,365718
2015-09-29 00:00:00+00:00,387826
2015-09-30 00:00:00+00:00,389145
2015-10-01 00:00:00+00:00,357285
2015-10-02 00:00:00+00:00,376114
2015-10-03 00:00:00+00:00,300092
2015-10-04 00:00:00+00:00,389225
2015-10-05 00:00:00+00:00,334952
2015-10-06 00:00:00+00:00,370623
2015-10-07 00:00:00+00:00,354353
2015-10-08 00:00:00+00:00,365684
2015-10-09 00:00:00+00:00,290543
2015-10-10 00:00:00+00:00,381515
2015-10-11 00:00:00+00:00,333467
2015-10-12 00:00:00+00:00,339391
2015-10-13 00:00:00+00:00,339328
2015-10-14 00:00:00+00:00,353913
2015-10-15 00:00:00+00:00,429043
2015-10-16 00:00:00+00:00,392290
2015-10-17 00:00:00+00:00,429136
2015-10-18 00:00:00+00:00,382222
2015-10-19 00:00:00+00:00,388766
2015-10-20 00:00:00+00:00,423367
2015-10-21 00:00:00+00:00,410974
2015-10-22 00:00:00+00:00,403929
2015-10-23 00:00:00+00:00,399107
2015-10-24 00:00:00+00:00,442125
2015-10-25 00:00:00+00:00,409240
2015-10-26 00:00:00+00:00,342001
2015-10-27 00:00:00+00:00,405468
2015-10-28 00:00:00+00:00,405231
2015-10-29 00:00:00+00:00,423102
2015-10-30 00:00:00+00:00,446980
2015-10-31 00:00:00+00:00,449376
2015-11-01 00:00:00+00:00,461336
2015-11-02 00:00:00+00:00,455185
2015-11-03 00:00:00+00:00,510512
2015-11-04 00:00:00+00:00,555995
2015-11-05 00:00:00+00:00,505951
2015-11-06 00:00:00+00:00,510990
2015-11-07 00:00:00+00:00,415585
2015-11-08 00:00:00+00:00,425376
2015-11-09 00:00:00+00:00,466013
2015-11-10 00:00:00+00:00,439561
2015-11-11 00:00:00+00:00,429240
2015-11-12 00:00:00+00:00,445833
2015-11-13 00:00:00+00:00,422708
2015-11-14 00:00:00+00:00,459872
2015-11-15 00:00:00+00:00,470163
2015-11-16 00:00:00+00:00,433925
2015-11-17 00:00:00+00:00,431888
2015-11-18 00:00:00+00:00,479268
2015-11-19 00:00:00+00:00,411612
2015-11-20 00:00:00+00:00,425193
2015-11-21 00:00:00+00:00,439128
2015-11-22 00:00:00+00:00,436210
2015-11-23 00:00:00+00:00,389456
2015-11-24 00:00:00+00:00,441271
2015-11-25 00:00:00+00:00,410393
2015-11-26 00:00:00+00:00,439440
2015-11-27 00:00:00+00:00,422346
2015-11-28 00:00:00+00:00,507705
2015-11-29 00:00:00+00:00,335336
2015-11-30 00:00:00+00:00,576429
2015-12-01 00:00:00+00:00,480291
2015-12-02 00:00:00+00:00,507333
2015-12-03 00:00:00+00:00,408365
2015-12-04 00:00:00+00:00,471788
2015-12-05 00:00:00+00:00,544145
2015-12-06 00:00:00+00:00,526680
2015-12-07 00:00:00+00:00,501342
2015-12-08 00:00:00+00:00,550518
2015-12-09 00:00:00+00:00,574959
2015-12-10 00:00:00+00:00,579374
2015-12-11 00:00:00+00:00,532563
2015-12-12 00:00:00+00:00,592377
2015-12-13 00:00:00+00:00,573185
2015-12-14 00:00:00+00:00,593016
2015-12-15 00:00:00+00:00,608051
2015-12-16 00:00:00+00:00,564032
2015-12-17 00:00:00+00:00,547197
2015-12-18 00:00:00+00:00,544605
2015-12-19 00:00:00+00:00,612366
2015-12-20 00:00:00+00:00,578907
2015-12-21 00:00:00+00:00,599932
2015-12-22 00:00:00+00:00,581895
2015-12-23 00:00:00+00:00,552232
2015-12-24 00:00:00+00:00,546490
2015-12-25 00:00:00+00:00,477830
2015-12-26 00:00:00+00:00,530421
2015-12-27 00:00:00+00:00,496113
2015-12-28 00:00:00+00:00,477365
2015-12-29 00:00:00+00:00,480725
2015-12-30 00:00:00+00:00,487830
2015-12-31 00:00:00+00:00,395512
2016-01-01 00:00:00+00:00,361519
2016-01-02 00:00:00+00:00,455120
2016-01-03 00:00:00+00:00,478708
2016-01-04 00:00:00+00:00,492865
2016-01-05 00:00:00+00:00,506371
2016-01-06 00:00:00+00:00,440544
2016-01-07 00:00:00+00:00,535250
2016-01-08 00:00:00+00:00,490006
2016-01-09 00:00:00+00:00,551926
2016-01-10 00:00:00+00:00,514568
2016-01-11 00:00:00+00:00,530110
2016-01-12 00:00:00+00:00,558341
2016-01-13 00:00:00+00:00,487359
2016-01-14 00:00:00+00:00,494585
2016-01-15 00:00:00+00:00,480131
2016-01-16 00:00:00+00:00,547754
2016-01-17 00:00:00+00:00,655229
2016-01-18 00:00:00+00:00,561828
2016-01-19 00:00:00+00:00,489778
2016-01-20 00:00:00+00:00,598930
2016-01-21 00:00:00+00:00,595260
2016-01-22 00:00:00+00:00,570236
2016-01-23 00:00:00+00:00,567220
2016-01-24 00:00:00+00:00,586891
2016-01-25 00:00:00+00:00,599226
2016-01-26 00:00:00+00:00,619748
2016-01-27 00:00:00+00:00,596276
2016-01-28 00:00:00+00:00,590159
2016-01-29 00:00:00+00:00,564169
2016-01-30 00:00:00+00:00,583601
2016-01-31 00:00:00+00:00,559202
2016-02-01 00:00:00+00:00,562971
2016-02-02 00:00:00+00:00,669182
2016-02-03 00:00:00+00:00,506855
2016-02-04 00:00:00+00:00,551018
2016-02-05 00:00:00+00:00,617936
2016-02-06 00:00:00+00:00,658304
2016-02-07 00:00:00+00:00,730464
2016-02-08 00:00:00+00:00,615301
2016-02-09 00:00:00+00:00,615785
2016-02-10 00:00:00+00:00,610309
2016-02-11 00:00:00+00:00,597246
2016-02-12 00:00:00+00:00,552767
2016-02-13 00:00:00+00:00,523948
2016-02-14 00:00:00+00:00,590251
2016-02-15 00:00:00+00:00,600418
2016-02-16 00:00:00+00:00,556143
2016-02-17 00:00:00+00:00,634120
2016-02-18 00:00:00+00:00,577287
2016-02-19 00:00:00+00:00,566758
2016-02-20 00:00:00+00:00,603179
2016-02-21 00:00:00+00:00,630856
2016-02-22 00:00:00+00:00,648611
2016-02-23 00:00:00+00:00,632369
2016-02-24 00:00:00+00:00,547482
2016-02-25 00:00:00+00:00,595882
2016-02-26 00:00:00+00:00,544294
2016-02-27 00:00:00+00:00,532336
2016-02-28 00:00:00+00:00,590980
2016-02-29 00:00:00+00:00,676893
2016-03-01 00:00:00+00:00,702171
2016-03-02 00:00:00+00:00,673159
2016-03-03 00:00:00+00:00,658300
2016-03-04 00:00:00+00:00,547949
2016-03-05 00:00:00+00:00,614034
2016-03-06 00:00:00+00:00,498931
2016-03-07 00:00:00+00:00,473488
2016-03-08 00:00:00+00:00,552148
2016-03-09 00:00:00+00:00,498399
2016-03-10 00:00:00+00:00,517899
2016-03-11 00:00:00+00:00,506344
2016-03-12 00:00:00+00:00,435355
2016-03-13 00:00:00+00:00,480874
2016-03-14 00:00:00+00:00,525595
2016-03-15 00:00:00+00:00,525272
2016-03-16 00:00:00+00:00,521190
2016-03-17 00:00:00+00:00,556153
2016-03-18 00:00:00+00:00,526348
2016-03-19 00:00:00+00:00,509261
2016-03-20 00:00:00+00:00,540821
2016-03-21 00:00:00+00:00,537259
2016-03-22 00:00:00+00:00,575942
2016-03-23 00:00:00+00:00,505060
2016-03-24 00:00:00+00:00,491842
2016-03-25 00:00:00+00:00,466604
2016-03-26 00:00:00+00:00,465715
2016-03-27 00:00:00+00:00,471223
2016-03-28 00:00:00+00:00,527607
2016-03-29 00:00:00+00:00,549043
2016-03-30 00:00:00+00:00,511858
2016-03-31 00:00:00+00:00,507715
2016-04-01 00:00:00+00:00,571871
2016-04-02 00:00:00+00:00,503634
2016-04-03 00:00:00+00:00,526343
2016-04-04 00:00:00+00:00,579428
2016-04-05 00:00:00+00:00,554954
2016-04-06 00:00:00+00:00,590577
2016-04-07 00:00:00+00:00,561170
2016-04-08 00:00:00+00:00,560739
2016-04-09 00:00:00+00:00,529829
2016-04-10 00:00:00+00:00,545404
2016-04-11 00:00:00+00:00,601218
2016-04-12 00:00:00+00:00,638781
2016-04-13 00:00:00+00:00,580638
2016-04-14 00:00:00+00:00,603612
2016-04-15 00:00:00+00:00,554934
2016-04-16 00:00:00+00:00,485755
2016-04-17 00:00:00+00:00,566973
2016-04-18 00:00:00+00:00,587000
2016-04-19 00:00:00+00:00,594598
2016-04-20 00:00:00+00:00,558978
2016-04-21 00:00:00+00:00,583239
2016-04-22 00:00:00+00:00,532268
2016-04-23 00:00:00+00:00,538990
2016-04-24 00:00:00+00:00,543874
2016-04-25 00:00:00+00:00,588903
2016-04-26 00:00:00+00:00,659056
2016-04-27 00:00:00+00:00,591977
2016-04-28 00:00:00+00:00,625134
2016-04-29 00:00:00+00:00,722914
2016-04-30 00:00:00+00:00,598873
2016-05-01 00:00:00+00:00,564675
2016-05-02 00:00:00+00:00,602396
2016-05-03 00:00:00+00:00,572339
2016-05-04 00:00:00+00:00,606953
2016-05-05 00:00:00+00:00,571566
2016-05-06 00:00:00+00:00,574270
2016-05-07 00:00:00+00:00,510825
2016-05-08 00:00:00+00:00,528788
2016-05-09 00:00:00+00:00,601115
2016-05-10 00:00:00+00:00,619158
2016-05-11 00:00:00+00:00,581632
2016-05-12 00:00:00+00:00,566231
2016-05-13 00:00:00+00:00,595423
2016-05-14 00:00:00+00:00,580829
2016-05-15 00:00:00+00:00,566416
2016-05-16 00:00:00+00:00,687450
2016-05-17 00:00:00+00:00,656361
2016-05-18 00:00:00+00:00,728988
2016-05-19 00:00:00+00:00,584123
2016-05-20 00:00:00+00:00,536225
2016-05-21 00:00:00+00:00,530704
2016-05-22 00:00:00+00:00,507635
2016-05-23 00:00:00+00:00,611189
2016-05-24 00:00:00+00:00,645885
2016-05-25 00:00:00+00:00,612449
2016-05-26 00:00:00+00:00,545317
2016-05-27 00:00:00+00:00,586304
2016-05-28 00:00:00+00:00,537910
2016-05-29 00:00:00+00:00,498466
2016-05-30 00:00:00+00:00,606539
2016-05-31 00:00:00+00:00,555048
2016-06-01 00:00:00+00:00,612866
2016-06-02 00:00:00+00:00,582532
2016-06-03 00:00:00+00:00,596981
2016-06-04 00:00:00+00:00,542881
2016-06-05 00:00:00+00:00,535539
2016-06-06 00:00:00+00:00,605162
2016-06-07 00:00:00+00:00,609699
2016-06-08 00:00:00+00:00,576996
2016-06-09 00:00:00+00:00,637657
2016-06-10 00:00:00+00:00,616725
2016-06-11 00:00:00+00:00,576749
2016-06-12 00:00:00+00:00,611113
2016-06-13 00:00:00+00:00,661425
2016-06-14 00:00:00+00:00,589680
2016-06-15 00:00:00+00:00,670320
2016-06-16 00:00:00+00:00,705745
2016-06-17 00:00:00+00:00,669031
2016-06-18 00:00:00+00:00,633915
2016-06-19 00:00:00+00:00,604561
2016-06-20 00:00:00+00:00,695009
2016-06-21 00:00:00+00:00,667270
2016-06-22 00:00:00+00:00,591003
2016-06-23 00:00:00+00:00,642413
2016-06-24 00:00:00+00:00,623080
2016-06-25 00:00:00+00:00,580892
2016-06-26 00:00:00+00:00,536646
2016-06-27 00:00:00+00:00,556462
2016-06-28 00:00:00+00:00,587578
2016-06-29 00:00:00+00:00,537910
2016-06-30 00:00:00+00:00,584069
2016-07-01 00:00:00+00:00,513642
2016-07-02 00:00:00+00:00,502650
2016-07-03 00:00:00+00:00,493235
2016-07-04 00:00:00+00:00,577790
2016-07-05 00:00:00+00:00,554056
2016-07-06 00:00:00+00:00,547054
2016-07-07 00:00:00+00:00,531632
2016-07-08 00:00:00+00:00,555979
2016-07-09 00:00:00+00:00,509494
2016-07-10 00:00:00+00:00,448469
2016-07-11 00:00:00+00:00,570995
2016-07-12 00:00:00+00:00,546756
2016-07-13 00:00:00+00:00,528196
2016-07-14 00:00:00+00:00,537841
2016-07-15 00:00:00+00:00,533429
2016-07-16 00:00:00+00:00,494048
2016-07-17 00:00:00+00:00,471712
2016-07-18 00:00:00+00:00,568390
2016-07-19 00:00:00+00:00,550219
2016-07-20 00:00:00+00:00,554586
2016-07-21 00:00:00+00:00,546894
2016-07-22 00:00:00+00:00,545601
2016-07-23 00:00:00+00:00,497705
2016-07-24 00:00:00+00:00,497599
2016-07-25 00:00:00+00:00,596467
2016-07-26 00:00:00+00:00,602552
2016-07-27 00:00:00+00:00,548614
2016-07-28 00:00:00+00:00,588732
2016-07-29 00:00:00+00:00,537157
2016-07-30 00:00:00+00:00,534188
2016-07-31 00:00:00+00:00,493335
2016-08-01 00:00:00+00:00,586493
2016-08-02 00:00:00+00:00,603074
2016-08-03 00:00:00+00:00,612496
2016-08-04 00:00:00+00:00,556781
2016-08-05 00:00:00+00:00,556045
2016-08-06 00:00:00+00:00,506477
2016-08-07 00:00:00+00:00,499029
2016-08-08 00:00:00+00:00,600922
2016-08-09 00:00:00+00:00,559609
2016-08-10 00:00:00+00:00,610161
2016-08-11 00:00:00+00:00,630081
2016-08-12 00:00:00+00:00,571788
2016-08-13 00:00:00+00:00,537632
2016-08-14 00:00:00+00:00,533825
2016-08-15 00:00:00+00:00,502906
2016-08-16 00:00:00+00:00,610164
2016-08-17 00:00:00+00:00,586189
2016-08-18 00:00:00+00:00,579453
2016-08-19 00:00:00+00:00,579118
2016-08-20 00:00:00+00:00,554586
2016-08-21 00:00:00+00:00,501182
2016-08-22 00:00:00+00:00,577213
2016-08-23 00:00:00+00:00,564904
2016-08-24 00:00:00+00:00,588707
2016-08-25 00:00:00+00:00,572897
2016-08-26 00:00:00+00:00,548157
2016-08-27 00:00:00+00:00,504624
2016-08-28 00:00:00+00:00,459081
2016-08-29 00:00:00+00:00,534141
2016-08-30 00:00:00+00:00,630684
2016-08-31 00:00:00+00:00,540030
2016-09-01 00:00:00+00:00,554194
2016-09-02 00:00:00+00:00,544877
2016-09-03 00:00:00+00:00,476950
2016-09-04 00:00:00+00:00,484399
2016-09-05 00:00:00+00:00,595479
2016-09-06 00:00:00+00:00,610183
2016-09-07 00:00:00+00:00,594762
2016-09-08 00:00:00+00:00,564521
2016-09-09 00:00:00+00:00,529153
2016-09-10 00:00:00+00:00,485393
2016-09-11 00:00:00+00:00,498935
2016-09-12 00:00:00+00:00,543681
2016-09-13 00:00:00+00:00,573088
2016-09-14 00:00:00+00:00,548451
2016-09-15 00:00:00+00:00,560153
2016-09-16 00:00:00+00:00,504097
2016-09-17 00:00:00+00:00,550478
2016-09-18 00:00:00+00:00,504440
2016-09-19 00:00:00+00:00,549694
2016-09-20 00:00:00+00:00,598087
2016-09-21 00:00:00+00:00,586525
2016-09-22 00:00:00+00:00,544570
2016-09-23 00:00:00+00:00,525433
2016-09-24 00:00:00+00:00,510540
2016-09-25 00:00:00+00:00,511970
2016-09-26 00:00:00+00:00,576282
2016-09-27 00:00:00+00:00,583893
2016-09-28 00:00:00+00:00,582015
2016-09-29 00:00:00+00:00,599720
2016-09-30 00:00:00+00:00,607387
2016-10-01 00:00:00+00:00,536521
