Time,sending-addresses-btc-24h
2014-11-06 00:00:00+00:00,167440
2014-11-07 00:00:00+00:00,168907
2014-11-08 00:00:00+00:00,120961
2014-11-09 00:00:00+00:00,123404
2014-11-10 00:00:00+00:00,149985
2014-11-11 00:00:00+00:00,146658
2014-11-12 00:00:00+00:00,166011
2014-11-13 00:00:00+00:00,156768
2014-11-14 00:00:00+00:00,146287
2014-11-15 00:00:00+00:00,121759
2014-11-16 00:00:00+00:00,123231
2014-11-17 00:00:00+00:00,154560
2014-11-18 00:00:00+00:00,146884
2014-11-19 00:00:00+00:00,142423
2014-11-20 00:00:00+00:00,156330
2014-11-21 00:00:00+00:00,140728
2014-11-22 00:00:00+00:00,122248
2014-11-23 00:00:00+00:00,117548
2014-11-24 00:00:00+00:00,143578
2014-11-25 00:00:00+00:00,152874
2014-11-26 00:00:00+00:00,142127
2014-11-27 00:00:00+00:00,148787
2014-11-28 00:00:00+00:00,141484
2014-11-29 00:00:00+00:00,130595
2014-11-30 00:00:00+00:00,150042
2014-12-01 00:00:00+00:00,146555
2014-12-02 00:00:00+00:00,186298
2014-12-03 00:00:00+00:00,165951
2014-12-04 00:00:00+00:00,164722
2014-12-05 00:00:00+00:00,149117
2014-12-06 00:00:00+00:00,130395
2014-12-07 00:00:00+00:00,119173
2014-12-08 00:00:00+00:00,177624
2014-12-09 00:00:00+00:00,158807
2014-12-10 00:00:00+00:00,160871
2014-12-11 00:00:00+00:00,153426
2014-12-12 00:00:00+00:00,147576
2014-12-13 00:00:00+00:00,132100
2014-12-14 00:00:00+00:00,143206
2014-12-15 00:00:00+00:00,171487
2014-12-16 00:00:00+00:00,186778
2014-12-17 00:00:00+00:00,181894
2014-12-18 00:00:00+00:00,171742
2014-12-19 00:00:00+00:00,151908
2014-12-20 00:00:00+00:00,156356
2014-12-21 00:00:00+00:00,133760
2014-12-22 00:00:00+00:00,189544
2014-12-23 00:00:00+00:00,183586
2014-12-24 00:00:00+00:00,135755
2014-12-25 00:00:00+00:00,112770
2014-12-26 00:00:00+00:00,123547
2014-12-27 00:00:00+00:00,132317
2014-12-28 00:00:00+00:00,135645
2014-12-29 00:00:00+00:00,144808
2014-12-30 00:00:00+00:00,143281
2014-12-31 00:00:00+00:00,125929
2015-01-01 00:00:00+00:00,93096
2015-01-02 00:00:00+00:00,132228
2015-01-03 00:00:00+00:00,136537
2015-01-04 00:00:00+00:00,140985
2015-01-05 00:00:00+00:00,167517
2015-01-06 00:00:00+00:00,154814
2015-01-07 00:00:00+00:00,146753
2015-01-08 00:00:00+00:00,162497
2015-01-09 00:00:00+00:00,163460
2015-01-10 00:00:00+00:00,153455
2015-01-11 00:00:00+00:00,147737
2015-01-12 00:00:00+00:00,158177
2015-01-13 00:00:00+00:00,188417
2015-01-14 00:00:00+00:00,179860
2015-01-15 00:00:00+00:00,192859
2015-01-16 00:00:00+00:00,170308
2015-01-17 00:00:00+00:00,158176
2015-01-18 00:00:00+00:00,145138
2015-01-19 00:00:00+00:00,177900
2015-01-20 00:00:00+00:00,160155
2015-01-21 00:00:00+00:00,163313
2015-01-22 00:00:00+00:00,161522
2015-01-23 00:00:00+00:00,147631
2015-01-24 00:00:00+00:00,136122
2015-01-25 00:00:00+00:00,167801
2015-01-26 00:00:00+00:00,181552
2015-01-27 00:00:00+00:00,179270
2015-01-28 00:00:00+00:00,136240
2015-01-29 00:00:00+00:00,142674
2015-01-30 00:00:00+00:00,126838
2015-01-31 00:00:00+00:00,159579
2015-02-01 00:00:00+00:00,144067
2015-02-02 00:00:00+00:00,159787
2015-02-03 00:00:00+00:00,172239
2015-02-04 00:00:00+00:00,162893
2015-02-05 00:00:00+00:00,158785
2015-02-06 00:00:00+00:00,147934
2015-02-07 00:00:00+00:00,137762
2015-02-08 00:00:00+00:00,149441
2015-02-09 00:00:00+00:00,161380
2015-02-10 00:00:00+00:00,160705
2015-02-11 00:00:00+00:00,166487
2015-02-12 00:00:00+00:00,146697
2015-02-13 00:00:00+00:00,185477
2015-02-14 00:00:00+00:00,174185
2015-02-15 00:00:00+00:00,184403
2015-02-16 00:00:00+00:00,173871
2015-02-17 00:00:00+00:00,177389
2015-02-18 00:00:00+00:00,173606
2015-02-19 00:00:00+00:00,149766
2015-02-20 00:00:00+00:00,177088
2015-02-21 00:00:00+00:00,170267
2015-02-22 00:00:00+00:00,154653
2015-02-23 00:00:00+00:00,168219
2015-02-24 00:00:00+00:00,168675
2015-02-25 00:00:00+00:00,164531
2015-02-26 00:00:00+00:00,162032
2015-02-27 00:00:00+00:00,169005
2015-02-28 00:00:00+00:00,168543
2015-03-01 00:00:00+00:00,160766
2015-03-02 00:00:00+00:00,198150
2015-03-03 00:00:00+00:00,196145
2015-03-04 00:00:00+00:00,168911
2015-03-05 00:00:00+00:00,184035
2015-03-06 00:00:00+00:00,169804
2015-03-07 00:00:00+00:00,145990
2015-03-08 00:00:00+00:00,159552
2015-03-09 00:00:00+00:00,173208
2015-03-10 00:00:00+00:00,179844
2015-03-11 00:00:00+00:00,175806
2015-03-12 00:00:00+00:00,179574
2015-03-13 00:00:00+00:00,168794
2015-03-14 00:00:00+00:00,149494
2015-03-15 00:00:00+00:00,137429
2015-03-16 00:00:00+00:00,172659
2015-03-17 00:00:00+00:00,151339
2015-03-18 00:00:00+00:00,177659
2015-03-19 00:00:00+00:00,194102
2015-03-20 00:00:00+00:00,159662
2015-03-21 00:00:00+00:00,140710
2015-03-22 00:00:00+00:00,154037
2015-03-23 00:00:00+00:00,166787
2015-03-24 00:00:00+00:00,154061
2015-03-25 00:00:00+00:00,153195
2015-03-26 00:00:00+00:00,159803
2015-03-27 00:00:00+00:00,157477
2015-03-28 00:00:00+00:00,134947
2015-03-29 00:00:00+00:00,156903
2015-03-30 00:00:00+00:00,180220
2015-03-31 00:00:00+00:00,181056
2015-04-01 00:00:00+00:00,197013
2015-04-02 00:00:00+00:00,177880
2015-04-03 00:00:00+00:00,163904
2015-04-04 00:00:00+00:00,146950
2015-04-05 00:00:00+00:00,154513
2015-04-06 00:00:00+00:00,169251
2015-04-07 00:00:00+00:00,183944
2015-04-08 00:00:00+00:00,179658
2015-04-09 00:00:00+00:00,179464
2015-04-10 00:00:00+00:00,177716
2015-04-11 00:00:00+00:00,161250
2015-04-12 00:00:00+00:00,139751
2015-04-13 00:00:00+00:00,194998
2015-04-14 00:00:00+00:00,179026
2015-04-15 00:00:00+00:00,158878
2015-04-16 00:00:00+00:00,153586
2015-04-17 00:00:00+00:00,154063
2015-04-18 00:00:00+00:00,144656
2015-04-19 00:00:00+00:00,153196
2015-04-20 00:00:00+00:00,167486
2015-04-21 00:00:00+00:00,175984
2015-04-22 00:00:00+00:00,180110
2015-04-23 00:00:00+00:00,180561
2015-04-24 00:00:00+00:00,187102
2015-04-25 00:00:00+00:00,154900
2015-04-26 00:00:00+00:00,162233
2015-04-27 00:00:00+00:00,177497
2015-04-28 00:00:00+00:00,182395
2015-04-29 00:00:00+00:00,184976
2015-04-30 00:00:00+00:00,177046
2015-05-01 00:00:00+00:00,153414
2015-05-02 00:00:00+00:00,152953
2015-05-03 00:00:00+00:00,136226
2015-05-04 00:00:00+00:00,174514
2015-05-05 00:00:00+00:00,186210
2015-05-06 00:00:00+00:00,191219
2015-05-07 00:00:00+00:00,181894
2015-05-08 00:00:00+00:00,179539
2015-05-09 00:00:00+00:00,153284
2015-05-10 00:00:00+00:00,160958
2015-05-11 00:00:00+00:00,185236
2015-05-12 00:00:00+00:00,197913
2015-05-13 00:00:00+00:00,171921
2015-05-14 00:00:00+00:00,166317
2015-05-15 00:00:00+00:00,166429
2015-05-16 00:00:00+00:00,153015
2015-05-17 00:00:00+00:00,149848
2015-05-18 00:00:00+00:00,158250
2015-05-19 00:00:00+00:00,178204
2015-05-20 00:00:00+00:00,179319
2015-05-21 00:00:00+00:00,162703
2015-05-22 00:00:00+00:00,166882
2015-05-23 00:00:00+00:00,137638
2015-05-24 00:00:00+00:00,155302
2015-05-25 00:00:00+00:00,167605
2015-05-26 00:00:00+00:00,181911
2015-05-27 00:00:00+00:00,183557
2015-05-28 00:00:00+00:00,178942
2015-05-29 00:00:00+00:00,189622
2015-05-30 00:00:00+00:00,188456
2015-05-31 00:00:00+00:00,171884
2015-06-01 00:00:00+00:00,215881
2015-06-02 00:00:00+00:00,219059
2015-06-03 00:00:00+00:00,208219
2015-06-04 00:00:00+00:00,197300
2015-06-05 00:00:00+00:00,185166
2015-06-06 00:00:00+00:00,157774
2015-06-07 00:00:00+00:00,145621
2015-06-08 00:00:00+00:00,158603
2015-06-09 00:00:00+00:00,196034
2015-06-10 00:00:00+00:00,255788
2015-06-11 00:00:00+00:00,202080
2015-06-12 00:00:00+00:00,202252
2015-06-13 00:00:00+00:00,175635
2015-06-14 00:00:00+00:00,177788
2015-06-15 00:00:00+00:00,221570
2015-06-16 00:00:00+00:00,198455
2015-06-17 00:00:00+00:00,243612
2015-06-18 00:00:00+00:00,209694
2015-06-19 00:00:00+00:00,192867
2015-06-20 00:00:00+00:00,161491
2015-06-21 00:00:00+00:00,164431
2015-06-22 00:00:00+00:00,180970
2015-06-23 00:00:00+00:00,213373
2015-06-24 00:00:00+00:00,190216
2015-06-25 00:00:00+00:00,159702
2015-06-26 00:00:00+00:00,209841
2015-06-27 00:00:00+00:00,190645
2015-06-28 00:00:00+00:00,161419
2015-06-29 00:00:00+00:00,205086
2015-06-30 00:00:00+00:00,233889
2015-07-01 00:00:00+00:00,216761
2015-07-02 00:00:00+00:00,227951
2015-07-03 00:00:00+00:00,215047
2015-07-04 00:00:00+00:00,173692
2015-07-05 00:00:00+00:00,189865
2015-07-06 00:00:00+00:00,252385
2015-07-07 00:00:00+00:00,237469
2015-07-08 00:00:00+00:00,236854
2015-07-09 00:00:00+00:00,237790
2015-07-10 00:00:00+00:00,237828
2015-07-11 00:00:00+00:00,209966
2015-07-12 00:00:00+00:00,205656
2015-07-13 00:00:00+00:00,206591
2015-07-14 00:00:00+00:00,204563
2015-07-15 00:00:00+00:00,188681
2015-07-16 00:00:00+00:00,194265
2015-07-17 00:00:00+00:00,179511
2015-07-18 00:00:00+00:00,159774
2015-07-19 00:00:00+00:00,162712
2015-07-20 00:00:00+00:00,199449
2015-07-21 00:00:00+00:00,215441
2015-07-22 00:00:00+00:00,206755
2015-07-23 00:00:00+00:00,186005
2015-07-24 00:00:00+00:00,193631
2015-07-25 00:00:00+00:00,164665
2015-07-26 00:00:00+00:00,168842
2015-07-27 00:00:00+00:00,189168
2015-07-28 00:00:00+00:00,202774
2015-07-29 00:00:00+00:00,231255
2015-07-30 00:00:00+00:00,195151
2015-07-31 00:00:00+00:00,216514
2015-08-01 00:00:00+00:00,197487
2015-08-02 00:00:00+00:00,161509
2015-08-03 00:00:00+00:00,196229
2015-08-04 00:00:00+00:00,196966
2015-08-05 00:00:00+00:00,225279
2015-08-06 00:00:00+00:00,207779
2015-08-07 00:00:00+00:00,189849
2015-08-08 00:00:00+00:00,168706
2015-08-09 00:00:00+00:00,152905
2015-08-10 00:00:00+00:00,201821
2015-08-11 00:00:00+00:00,193279
2015-08-12 00:00:00+00:00,193789
2015-08-13 00:00:00+00:00,194207
2015-08-14 00:00:00+00:00,189691
2015-08-15 00:00:00+00:00,166715
2015-08-16 00:00:00+00:00,155886
2015-08-17 00:00:00+00:00,196761
2015-08-18 00:00:00+00:00,211945
2015-08-19 00:00:00+00:00,203933
2015-08-20 00:00:00+00:00,195669
2015-08-21 00:00:00+00:00,201867
2015-08-22 00:00:00+00:00,190958
2015-08-23 00:00:00+00:00,163983
2015-08-24 00:00:00+00:00,215803
2015-08-25 00:00:00+00:00,196173
2015-08-26 00:00:00+00:00,194540
2015-08-27 00:00:00+00:00,187556
2015-08-28 00:00:00+00:00,202509
2015-08-29 00:00:00+00:00,176408
2015-08-30 00:00:00+00:00,159765
2015-08-31 00:00:00+00:00,205800
2015-09-01 00:00:00+00:00,212333
2015-09-02 00:00:00+00:00,212491
2015-09-03 00:00:00+00:00,211372
2015-09-04 00:00:00+00:00,175458
2015-09-05 00:00:00+00:00,190219
2015-09-06 00:00:00+00:00,172366
2015-09-07 00:00:00+00:00,204915
2015-09-08 00:00:00+00:00,217784
2015-09-09 00:00:00+00:00,203991
2015-09-10 00:00:00+00:00,196604
2015-09-11 00:00:00+00:00,191290
2015-09-12 00:00:00+00:00,173675
2015-09-13 00:00:00+00:00,176903
2015-09-14 00:00:00+00:00,215157
2015-09-15 00:00:00+00:00,224989
2015-09-16 00:00:00+00:00,211319
2015-09-17 00:00:00+00:00,210507
2015-09-18 00:00:00+00:00,218317
2015-09-19 00:00:00+00:00,186083
2015-09-20 00:00:00+00:00,170286
2015-09-21 00:00:00+00:00,221990
2015-09-22 00:00:00+00:00,222100
2015-09-23 00:00:00+00:00,203967
2015-09-24 00:00:00+00:00,204616
2015-09-25 00:00:00+00:00,210871
2015-09-26 00:00:00+00:00,201313
2015-09-27 00:00:00+00:00,200038
2015-09-28 00:00:00+00:00,217412
2015-09-29 00:00:00+00:00,261102
2015-09-30 00:00:00+00:00,227503
2015-10-01 00:00:00+00:00,204992
2015-10-02 00:00:00+00:00,222106
2015-10-03 00:00:00+00:00,175377
2015-10-04 00:00:00+00:00,153534
2015-10-05 00:00:00+00:00,188253
2015-10-06 00:00:00+00:00,221728
2015-10-07 00:00:00+00:00,214182
2015-10-08 00:00:00+00:00,227664
2015-10-09 00:00:00+00:00,176223
2015-10-10 00:00:00+00:00,186113
2015-10-11 00:00:00+00:00,163750
2015-10-12 00:00:00+00:00,212352
2015-10-13 00:00:00+00:00,208709
2015-10-14 00:00:00+00:00,223432
2015-10-15 00:00:00+00:00,264508
2015-10-16 00:00:00+00:00,239051
2015-10-17 00:00:00+00:00,240925
2015-10-18 00:00:00+00:00,205765
2015-10-19 00:00:00+00:00,250085
2015-10-20 00:00:00+00:00,278830
2015-10-21 00:00:00+00:00,250919
2015-10-22 00:00:00+00:00,240853
2015-10-23 00:00:00+00:00,267634
2015-10-24 00:00:00+00:00,235023
2015-10-25 00:00:00+00:00,243712
2015-10-26 00:00:00+00:00,274590
2015-10-27 00:00:00+00:00,232337
2015-10-28 00:00:00+00:00,239654
2015-10-29 00:00:00+00:00,271241
2015-10-30 00:00:00+00:00,261563
2015-10-31 00:00:00+00:00,236634
2015-11-01 00:00:00+00:00,235529
2015-11-02 00:00:00+00:00,290102
2015-11-03 00:00:00+00:00,302604
2015-11-04 00:00:00+00:00,353085
2015-11-05 00:00:00+00:00,308259
2015-11-06 00:00:00+00:00,282127
2015-11-07 00:00:00+00:00,241399
2015-11-08 00:00:00+00:00,217135
2015-11-09 00:00:00+00:00,290545
2015-11-10 00:00:00+00:00,279188
2015-11-11 00:00:00+00:00,267471
2015-11-12 00:00:00+00:00,255037
2015-11-13 00:00:00+00:00,242229
2015-11-14 00:00:00+00:00,230822
2015-11-15 00:00:00+00:00,248856
2015-11-16 00:00:00+00:00,288142
2015-11-17 00:00:00+00:00,262221
2015-11-18 00:00:00+00:00,282774
2015-11-19 00:00:00+00:00,252984
2015-11-20 00:00:00+00:00,251071
2015-11-21 00:00:00+00:00,256477
2015-11-22 00:00:00+00:00,221820
2015-11-23 00:00:00+00:00,241516
2015-11-24 00:00:00+00:00,257104
2015-11-25 00:00:00+00:00,259645
2015-11-26 00:00:00+00:00,280385
2015-11-27 00:00:00+00:00,253903
2015-11-28 00:00:00+00:00,252975
2015-11-29 00:00:00+00:00,216468
2015-11-30 00:00:00+00:00,324041
2015-12-01 00:00:00+00:00,288989
2015-12-02 00:00:00+00:00,292836
2015-12-03 00:00:00+00:00,260177
2015-12-04 00:00:00+00:00,273526
2015-12-05 00:00:00+00:00,294569
2015-12-06 00:00:00+00:00,262008
2015-12-07 00:00:00+00:00,321208
2015-12-08 00:00:00+00:00,314569
2015-12-09 00:00:00+00:00,355549
2015-12-10 00:00:00+00:00,338963
2015-12-11 00:00:00+00:00,301992
2015-12-12 00:00:00+00:00,342835
2015-12-13 00:00:00+00:00,284443
2015-12-14 00:00:00+00:00,386764
2015-12-15 00:00:00+00:00,331372
2015-12-16 00:00:00+00:00,340526
2015-12-17 00:00:00+00:00,320462
2015-12-18 00:00:00+00:00,320331
2015-12-19 00:00:00+00:00,316515
2015-12-20 00:00:00+00:00,291332
2015-12-21 00:00:00+00:00,348889
2015-12-22 00:00:00+00:00,322792
2015-12-23 00:00:00+00:00,332452
2015-12-24 00:00:00+00:00,303203
2015-12-25 00:00:00+00:00,246171
2015-12-26 00:00:00+00:00,270081
2015-12-27 00:00:00+00:00,245895
2015-12-28 00:00:00+00:00,270711
2015-12-29 00:00:00+00:00,295712
2015-12-30 00:00:00+00:00,259515
2015-12-31 00:00:00+00:00,253232
2016-01-01 00:00:00+00:00,198638
2016-01-02 00:00:00+00:00,287355
2016-01-03 00:00:00+00:00,236219
2016-01-04 00:00:00+00:00,289923
2016-01-05 00:00:00+00:00,299793
2016-01-06 00:00:00+00:00,271512
2016-01-07 00:00:00+00:00,290107
2016-01-08 00:00:00+00:00,299172
2016-01-09 00:00:00+00:00,299047
2016-01-10 00:00:00+00:00,264384
2016-01-11 00:00:00+00:00,310119
2016-01-12 00:00:00+00:00,305923
2016-01-13 00:00:00+00:00,301704
2016-01-14 00:00:00+00:00,297906
2016-01-15 00:00:00+00:00,287768
2016-01-16 00:00:00+00:00,340017
2016-01-17 00:00:00+00:00,338046
2016-01-18 00:00:00+00:00,335663
2016-01-19 00:00:00+00:00,287291
2016-01-20 00:00:00+00:00,451648
2016-01-21 00:00:00+00:00,361494
2016-01-22 00:00:00+00:00,369384
2016-01-23 00:00:00+00:00,318940
2016-01-24 00:00:00+00:00,300145
2016-01-25 00:00:00+00:00,362679
2016-01-26 00:00:00+00:00,373330
2016-01-27 00:00:00+00:00,371741
2016-01-28 00:00:00+00:00,376537
2016-01-29 00:00:00+00:00,401648
2016-01-30 00:00:00+00:00,331509
2016-01-31 00:00:00+00:00,296327
2016-02-01 00:00:00+00:00,452550
2016-02-02 00:00:00+00:00,514558
2016-02-03 00:00:00+00:00,417302
2016-02-04 00:00:00+00:00,314589
2016-02-05 00:00:00+00:00,357930
2016-02-06 00:00:00+00:00,323328
2016-02-07 00:00:00+00:00,313063
2016-02-08 00:00:00+00:00,327993
2016-02-09 00:00:00+00:00,360077
2016-02-10 00:00:00+00:00,351523
2016-02-11 00:00:00+00:00,340753
2016-02-12 00:00:00+00:00,319196
2016-02-13 00:00:00+00:00,291424
2016-02-14 00:00:00+00:00,304515
2016-02-15 00:00:00+00:00,342150
2016-02-16 00:00:00+00:00,326511
2016-02-17 00:00:00+00:00,367990
2016-02-18 00:00:00+00:00,331517
2016-02-19 00:00:00+00:00,361318
2016-02-20 00:00:00+00:00,333653
2016-02-21 00:00:00+00:00,324239
2016-02-22 00:00:00+00:00,342093
2016-02-23 00:00:00+00:00,378090
2016-02-24 00:00:00+00:00,327793
2016-02-25 00:00:00+00:00,373253
2016-02-26 00:00:00+00:00,330459
2016-02-27 00:00:00+00:00,314307
2016-02-28 00:00:00+00:00,308804
2016-02-29 00:00:00+00:00,368172
2016-03-01 00:00:00+00:00,374495
2016-03-02 00:00:00+00:00,412048
2016-03-03 00:00:00+00:00,358076
2016-03-04 00:00:00+00:00,379950
2016-03-05 00:00:00+00:00,361233
2016-03-06 00:00:00+00:00,260453
2016-03-07 00:00:00+00:00,280299
2016-03-08 00:00:00+00:00,314832
2016-03-09 00:00:00+00:00,394827
2016-03-10 00:00:00+00:00,291375
2016-03-11 00:00:00+00:00,284382
2016-03-12 00:00:00+00:00,250048
2016-03-13 00:00:00+00:00,254178
2016-03-14 00:00:00+00:00,301134
2016-03-15 00:00:00+00:00,303941
2016-03-16 00:00:00+00:00,320197
2016-03-17 00:00:00+00:00,320941
2016-03-18 00:00:00+00:00,305358
2016-03-19 00:00:00+00:00,260368
2016-03-20 00:00:00+00:00,274481
2016-03-21 00:00:00+00:00,303723
2016-03-22 00:00:00+00:00,305000
2016-03-23 00:00:00+00:00,282549
2016-03-24 00:00:00+00:00,296294
2016-03-25 00:00:00+00:00,262088
2016-03-26 00:00:00+00:00,312109
2016-03-27 00:00:00+00:00,261990
2016-03-28 00:00:00+00:00,374626
2016-03-29 00:00:00+00:00,492457
2016-03-30 00:00:00+00:00,347183
2016-03-31 00:00:00+00:00,292524
2016-04-01 00:00:00+00:00,342282
2016-04-02 00:00:00+00:00,331468
2016-04-03 00:00:00+00:00,301705
2016-04-04 00:00:00+00:00,317767
2016-04-05 00:00:00+00:00,318536
2016-04-06 00:00:00+00:00,312246
2016-04-07 00:00:00+00:00,292212
2016-04-08 00:00:00+00:00,288505
2016-04-09 00:00:00+00:00,270912
2016-04-10 00:00:00+00:00,241743
2016-04-11 00:00:00+00:00,305351
2016-04-12 00:00:00+00:00,325439
2016-04-13 00:00:00+00:00,332093
2016-04-14 00:00:00+00:00,319126
2016-04-15 00:00:00+00:00,281643
2016-04-16 00:00:00+00:00,263771
2016-04-17 00:00:00+00:00,292949
2016-04-18 00:00:00+00:00,306358
2016-04-19 00:00:00+00:00,312288
2016-04-20 00:00:00+00:00,324932
2016-04-21 00:00:00+00:00,306277
2016-04-22 00:00:00+00:00,304080
2016-04-23 00:00:00+00:00,260301
2016-04-24 00:00:00+00:00,272356
2016-04-25 00:00:00+00:00,315091
2016-04-26 00:00:00+00:00,344762
2016-04-27 00:00:00+00:00,321279
2016-04-28 00:00:00+00:00,308702
2016-04-29 00:00:00+00:00,328724
2016-04-30 00:00:00+00:00,286622
2016-05-01 00:00:00+00:00,249302
2016-05-02 00:00:00+00:00,300881
2016-05-03 00:00:00+00:00,310357
2016-05-04 00:00:00+00:00,318975
2016-05-05 00:00:00+00:00,299190
2016-05-06 00:00:00+00:00,294551
2016-05-07 00:00:00+00:00,266357
2016-05-08 00:00:00+00:00,257417
2016-05-09 00:00:00+00:00,300282
2016-05-10 00:00:00+00:00,314674
2016-05-11 00:00:00+00:00,304279
2016-05-12 00:00:00+00:00,292572
2016-05-13 00:00:00+00:00,292737
2016-05-14 00:00:00+00:00,282122
2016-05-15 00:00:00+00:00,258422
2016-05-16 00:00:00+00:00,302178
2016-05-17 00:00:00+00:00,303378
2016-05-18 00:00:00+00:00,317290
2016-05-19 00:00:00+00:00,293045
2016-05-20 00:00:00+00:00,284510
2016-05-21 00:00:00+00:00,310323
2016-05-22 00:00:00+00:00,282057
2016-05-23 00:00:00+00:00,302048
2016-05-24 00:00:00+00:00,329779
2016-05-25 00:00:00+00:00,321572
2016-05-26 00:00:00+00:00,293396
2016-05-27 00:00:00+00:00,339288
2016-05-28 00:00:00+00:00,303512
2016-05-29 00:00:00+00:00,257544
2016-05-30 00:00:00+00:00,345839
2016-05-31 00:00:00+00:00,300881
2016-06-01 00:00:00+00:00,320664
2016-06-02 00:00:00+00:00,306572
2016-06-03 00:00:00+00:00,314910
2016-06-04 00:00:00+00:00,262216
2016-06-05 00:00:00+00:00,271832
2016-06-06 00:00:00+00:00,320179
2016-06-07 00:00:00+00:00,311382
2016-06-08 00:00:00+00:00,312000
2016-06-09 00:00:00+00:00,326489
2016-06-10 00:00:00+00:00,323514
2016-06-11 00:00:00+00:00,289734
2016-06-12 00:00:00+00:00,314215
2016-06-13 00:00:00+00:00,376453
2016-06-14 00:00:00+00:00,331218
2016-06-15 00:00:00+00:00,373454
2016-06-16 00:00:00+00:00,355150
2016-06-17 00:00:00+00:00,374681
2016-06-18 00:00:00+00:00,361153
2016-06-19 00:00:00+00:00,315932
2016-06-20 00:00:00+00:00,335555
2016-06-21 00:00:00+00:00,377574
2016-06-22 00:00:00+00:00,359880
2016-06-23 00:00:00+00:00,348091
2016-06-24 00:00:00+00:00,341772
2016-06-25 00:00:00+00:00,333002
2016-06-26 00:00:00+00:00,310396
2016-06-27 00:00:00+00:00,313994
2016-06-28 00:00:00+00:00,331183
2016-06-29 00:00:00+00:00,309640
2016-06-30 00:00:00+00:00,330491
2016-07-01 00:00:00+00:00,331737
2016-07-02 00:00:00+00:00,291938
2016-07-03 00:00:00+00:00,247130
2016-07-04 00:00:00+00:00,306229
2016-07-05 00:00:00+00:00,318729
2016-07-06 00:00:00+00:00,301748
2016-07-07 00:00:00+00:00,311686
2016-07-08 00:00:00+00:00,297148
2016-07-09 00:00:00+00:00,257214
2016-07-10 00:00:00+00:00,232967
2016-07-11 00:00:00+00:00,306816
2016-07-12 00:00:00+00:00,306755
2016-07-13 00:00:00+00:00,285865
2016-07-14 00:00:00+00:00,313909
2016-07-15 00:00:00+00:00,291344
2016-07-16 00:00:00+00:00,290605
2016-07-17 00:00:00+00:00,267251
2016-07-18 00:00:00+00:00,316715
2016-07-19 00:00:00+00:00,301995
2016-07-20 00:00:00+00:00,312965
2016-07-21 00:00:00+00:00,288240
2016-07-22 00:00:00+00:00,300976
2016-07-23 00:00:00+00:00,293471
2016-07-24 00:00:00+00:00,257270
2016-07-25 00:00:00+00:00,320213
2016-07-26 00:00:00+00:00,317277
2016-07-27 00:00:00+00:00,320760
2016-07-28 00:00:00+00:00,317932
2016-07-29 00:00:00+00:00,317126
2016-07-30 00:00:00+00:00,255258
2016-07-31 00:00:00+00:00,330057
2016-08-01 00:00:00+00:00,335066
2016-08-02 00:00:00+00:00,362422
2016-08-03 00:00:00+00:00,345896
2016-08-04 00:00:00+00:00,326247
2016-08-05 00:00:00+00:00,313607
2016-08-06 00:00:00+00:00,266554
2016-08-07 00:00:00+00:00,276811
2016-08-08 00:00:00+00:00,333609
2016-08-09 00:00:00+00:00,305484
2016-08-10 00:00:00+00:00,344341
2016-08-11 00:00:00+00:00,349861
2016-08-12 00:00:00+00:00,323056
2016-08-13 00:00:00+00:00,266199
2016-08-14 00:00:00+00:00,262600
2016-08-15 00:00:00+00:00,336118
2016-08-16 00:00:00+00:00,349901
2016-08-17 00:00:00+00:00,340373
2016-08-18 00:00:00+00:00,358080
2016-08-19 00:00:00+00:00,343610
2016-08-20 00:00:00+00:00,301805
2016-08-21 00:00:00+00:00,266231
2016-08-22 00:00:00+00:00,345744
2016-08-23 00:00:00+00:00,347052
2016-08-24 00:00:00+00:00,331361
2016-08-25 00:00:00+00:00,309327
2016-08-26 00:00:00+00:00,316184
2016-08-27 00:00:00+00:00,281567
2016-08-28 00:00:00+00:00,268599
2016-08-29 00:00:00+00:00,343633
2016-08-30 00:00:00+00:00,364380
2016-08-31 00:00:00+00:00,338224
2016-09-01 00:00:00+00:00,339013
2016-09-02 00:00:00+00:00,313828
2016-09-03 00:00:00+00:00,299184
2016-09-04 00:00:00+00:00,273322
2016-09-05 00:00:00+00:00,344088
2016-09-06 00:00:00+00:00,336317
2016-09-07 00:00:00+00:00,365269
2016-09-08 00:00:00+00:00,330878
2016-09-09 00:00:00+00:00,334623
2016-09-10 00:00:00+00:00,289026
2016-09-11 00:00:00+00:00,263620
2016-09-12 00:00:00+00:00,331959
2016-09-13 00:00:00+00:00,367733
2016-09-14 00:00:00+00:00,337766
2016-09-15 00:00:00+00:00,332148
2016-09-16 00:00:00+00:00,314805
2016-09-17 00:00:00+00:00,330600
2016-09-18 00:00:00+00:00,286023
2016-09-19 00:00:00+00:00,328638
2016-09-20 00:00:00+00:00,346848
2016-09-21 00:00:00+00:00,338189
2016-09-22 00:00:00+00:00,329614
2016-09-23 00:00:00+00:00,320092
2016-09-24 00:00:00+00:00,305635
2016-09-25 00:00:00+00:00,282091
2016-09-26 00:00:00+00:00,358526
2016-09-27 00:00:00+00:00,376320
2016-09-28 00:00:00+00:00,365494
2016-09-29 00:00:00+00:00,374902
2016-09-30 00:00:00+00:00,377301
2016-10-01 00:00:00+00:00,329285
2016-10-02 00:00:00+00:00,297274
2016-10-03 00:00:00+00:00,412467
2016-10-04 00:00:00+00:00,400525
